trigger,data_policy,training_policy,replica,trajectory_index,start_frame,budget_frames,kl_ref_to_est,coverage,retrain_count,total_train_seconds,train_equivalent_frames,marginal_gain_sum,final_train_vamp2,final_validation_vamp2,final_epochs_run,test_vamp2,monitor_vamp2_mean,monitor_vamp2_std
ADWIN,Reweighted-Window,EarlyStopping,2,2,76892,25000,0.1567380417176284,0.3528645833333333,0,0.0015168869999797607,37.226231531668866,0.0,0.5158893795027911,0.4825407741058634,1,0.8728273916802418,0.3842309253914773,0.22562627854745465
Fixed-T,Full,Fixed-50ep,3,0,50165,25000,0.9634074365561871,0.2764756944444444,4,0.8725372799999604,21413.114362325276,2.8497547462255347e-05,0.2556264306258451,0.2066279773187775,50,0.286279658133883,0.23805985670824564,0.09126840804455581
Fixed-T,Full,Fixed-200ep,3,0,32092,25000,0.961722073258294,0.2786458333333333,4,3.5407674279997536,86894.69161267068,9.322368862160125e-06,0.2296397477722611,0.29445461990964034,200,0.2471975716493055,0.24164294246551946,0.07680739254265595
Fixed-T,Full,EarlyStopping,3,0,119210,25000,0.1734364619802115,0.31640625,4,0.009782009999753427,240.06229145663445,0.00233173504340548,0.1414294602252253,0.2973480146424241,1,0.3553703814968803,0.276164894685157,0.1642205158607529
Fixed-T,Window-W,Fixed-50ep,3,0,186337,25000,1.0004017929110647,0.2751736111111111,4,0.5744291039998188,14097.181150811937,3.45543279614094e-05,0.22042375700699227,0.3028964024274803,50,0.2363850583427079,0.2884577493057487,0.08134226785419725
Fixed-T,Window-W,Fixed-200ep,3,0,146321,25000,0.9800897545811073,0.2777777777777778,4,2.3427005020000706,57492.68818176642,7.975670998775239e-06,0.2722790108553335,0.3859007915728174,200,0.22819038182456028,0.28341124935991435,0.06065727716150167
Fixed-T,Window-W,EarlyStopping,3,0,184769,25000,0.9901360731948947,0.2769097222222222,4,0.008948922999934439,219.61733442180005,0.0023471829210260217,0.24784408447735012,0.2364692251183796,1,0.2424541867761649,0.28282334909644585,0.07440347071089658
Fixed-T,Reweighted-Full,Fixed-50ep,3,0,217642,25000,0.2207902140694649,0.3042534722222222,4,1.3584731570001622,33338.565280551506,2.060033313813937e-05,0.33201664256951524,0.2918513719468447,50,0.766135882941553,0.29348546516362395,0.16453161434523395
Fixed-T,Reweighted-Full,Fixed-200ep,3,0,55480,25000,0.9464601410783219,0.27734375,4,3.741262461999895,91815.08090781176,6.579086083616393e-06,0.2202477485129061,0.26305940415331225,200,0.2793875783456842,0.25123078202280746,0.09298075439981104
Fixed-T,Reweighted-Full,EarlyStopping,3,0,177248,25000,0.16244570202947883,0.3524305555555556,4,0.01111969199973828,272.89061673587173,0.00304408797607684,0.8641004238717289,0.35842741541721473,1,0.2615687322501827,0.3489126081585796,0.1830965954128968
Fixed-T,Reweighted-Window,Fixed-50ep,3,0,152399,25000,0.17520892504570112,0.3185763888888889,4,0.6892248179999569,16914.406051723738,2.764917235457551e-05,0.3040353068345833,0.2214884497962064,50,0.23268266659403655,0.3412227263429136,0.1903073307302253
Fixed-T,Reweighted-Window,Fixed-200ep,3,0,7357,25000,0.1654320570307545,0.3220486111111111,4,2.517600049999828,61784.93346352444,1.0535712723593458e-05,0.7040355632822898,0.3270945239741719,200,0.2709344135970543,0.38305004907607726,0.24902885148806442
Fixed-T,Reweighted-Window,EarlyStopping,3,0,116698,25000,0.9381682220428426,0.2834201388888889,4,0.009238533999905485,226.72473671292929,0.0026784208665394235,0.20370313642676052,0.29671893526751114,1,0.41096076094775413,0.2489421814117185,0.09492246626546685
Threshold-delta,Full,Fixed-50ep,3,0,16932,25000,0.16825464209136665,0.3142361111111111,3,0.7237294960000327,17761.19235299314,3.423450368708202e-05,0.5805568453505625,0.26089420852923195,50,0.257116696672649,0.3591023568163776,0.26266279893911404
Threshold-delta,Full,Fixed-200ep,3,0,102189,25000,0.944084663999324,0.2903645833333333,1,0.8192699480000556,20105.869963679106,4.732869915586268e-06,0.3495295299690578,0.18220854204184964,200,0.4528075816571516,0.2904832789432645,0.09918725390536019
Threshold-delta,Full,EarlyStopping,3,0,75620,25000,0.23114799332726751,0.3650173611111111,1,0.0029032340000867407,71.24885444946405,0.0019754007075146914,0.23781206549842154,0.057919792689272005,1,0.26569521232006954,0.33232459200805864,0.27373222484170734
Threshold-delta,Window-W,Fixed-50ep,3,0,164603,25000,0.1652551478583092,0.3550347222222222,1,0.18357059000004483,4505.043082205797,1.9149418622626986e-05,0.2777477745082118,0.1431244329887238,50,0.24205554466726834,0.46324802805430304,0.28045901729735817
Threshold-delta,Window-W,Fixed-200ep,3,0,27450,25000,0.9707541284021489,0.2777777777777778,3,1.5390632209998785,37770.462669653025,9.733245149709785e-06,0.23707220980331878,0.05452493494520248,200,0.267710630951317,0.23841526274509406,0.08517825027056929
Threshold-delta,Window-W,EarlyStopping,3,0,151985,25000,0.17405701015950298,0.3190104166666667,1,0.0030869009999605623,75.7562635459367,0.002497093522142139,0.23282481676454722,0.11699157962988016,1,0.23165912027838606,0.33934528065531383,0.1927731387305323
Threshold-delta,Reweighted-Full,Fixed-50ep,3,0,148605,25000,0.9631499835962322,0.2760416666666667,2,0.6807949389999521,16707.526681380186,1.7518916960442165e-05,0.2719490083892166,0.2564039416994029,50,0.22817618158051683,0.276410595248644,0.057632770716400945
Threshold-delta,Reweighted-Full,Fixed-200ep,3,0,169105,25000,0.15421574975035818,0.3585069444444444,1,0.6435809000001882,15794.24940228672,2.80563519566709e-06,0.2742939132494472,0.329136137279973,200,0.2514620072544316,0.45718047578231724,0.28296857418561583
Threshold-delta,Reweighted-Full,EarlyStopping,3,0,131229,25000,0.1670578025233037,0.3168402777777778,0,0.001527414000065619,37.48457677593247,0.0,0.11683834155503874,0.00940075232988514,1,0.24741206203279792,0.31214706104867085,0.21076442048893476
Threshold-delta,Reweighted-Window,Fixed-50ep,3,0,35861,25000,0.9446786549102062,0.2777777777777778,2,0.24914915499994095,6114.419946951359,1.0070724973591102e-05,0.2931394365435682,0.002970111923121911,50,0.25643231447162834,0.24065352421520525,0.08149957959699715
Threshold-delta,Reweighted-Window,Fixed-200ep,3,0,18575,25000,0.16614596237965334,0.3151041666666667,2,1.3970898319998923,34286.26493421216,8.615373458068167e-06,0.277225713467945,0.052875682423698105,200,0.2572514165178889,0.3526401884532036,0.26734111130332827
Threshold-delta,Reweighted-Window,EarlyStopping,3,0,42920,25000,0.9369981947782705,0.2790798611111111,2,0.006448846999774105,158.26246221973162,0.0010435905053463512,0.3091735550836485,0.1483568913823466,1,0.28445181603197006,0.23706419892472438,0.09648450626676107
ADWIN,Full,Fixed-50ep,3,0,212150,25000,0.20951383728698159,0.3068576388888889,0,0.06380828299984387,1565.932015121846,0.0,0.20687033966892104,0.026902390802056475,50,0.7742023518428633,0.2818401370291954,0.19272705776723187
ADWIN,Full,Fixed-200ep,3,0,117808,25000,0.9520581949180356,0.2829861111111111,0,0.25040449600010106,6145.227525052946,0.0,0.3011697816893367,0.0038149980844190312,200,0.410371943707072,0.24247182757313615,0.09895097356616951
ADWIN,Full,EarlyStopping,3,0,64525,25000,0.9763280400129785,0.2756076388888889,0,0.0014376540000284876,35.28175840929775,0.0,0.2170676776842581,0.22044068115265628,1,0.25567894864083246,0.22274716738042183,0.08792927045908974
ADWIN,Window-W,Fixed-50ep,3,0,194383,25000,0.21073598703318458,0.3064236111111111,0,0.06299169499993695,1545.8919633902913,0.0,0.11638081274561186,0.2896683357395381,50,0.23603545602944703,0.25396395786328385,0.12716099092448518
ADWIN,Window-W,Fixed-200ep,3,0,214710,25000,0.20656242208261777,0.3055555555555556,0,0.26371643299989955,6471.918470981086,0.0,0.03340054702312223,0.021973890069028612,200,0.7695092666155697,0.2971186165593292,0.18289872604899524
ADWIN,Window-W,EarlyStopping,3,0,155456,25000,0.16194774131768633,0.3532986111111111,1,0.004489593999778663,110.18003695804747,0.003471971816358605,0.21436106313520012,1.0936899190734175,1,0.22489716806513396,0.4308734883125569,0.27997958427361735
ADWIN,Reweighted-Full,Fixed-50ep,3,0,222966,25000,0.9826021885723345,0.2760416666666667,0,0.07541256400008933,1850.7150288067462,0.0,0.1218122531180682,0.03270091227263078,50,0.7780310910840972,0.24998311244079882,0.09986142861638532
ADWIN,Reweighted-Full,Fixed-200ep,3,0,120842,25000,0.1730769323825162,0.3151041666666667,0,0.2628495799999655,6450.644855688782,0.0,0.21006808152667975,0.0561939902185569,200,0.23845495625106344,0.31207914523285946,0.21162820810194383
ADWIN,Reweighted-Full,EarlyStopping,3,0,177118,25000,0.1659164353509893,0.3524305555555556,0,0.0018322480000279029,44.965569797477336,0.0,0.9062348358761808,0.0054515762076520445,1,0.25962438917940517,0.3561573240398608,0.1930829117314478
ADWIN,Reweighted-Window,Fixed-50ep,3,0,75607,25000,0.22142320799326015,0.3650173611111111,0,0.06486869899981684,1591.9558992578472,0.0,0.2554804915282289,0.014842945786408294,50,0.265750649448491,0.3293329044378498,0.2761146104101562
ADWIN,Reweighted-Window,Fixed-200ep,3,0,66004,25000,0.9692948653530211,0.2734375,0,0.26774780400000964,6570.853164364414,0.0,0.18435395116547276,0.028754548415639597,200,0.24963573565732192,0.22970509845150056,0.08853851112974992
ADWIN,Reweighted-Window,EarlyStopping,3,0,163155,25000,0.16598243955061892,0.3537326388888889,0,0.0015007609999884153,36.830480095098096,0.0,0.2709851569122259,0.09676315479284328,1,0.23908445862188765,0.4556292360488047,0.28060894690647775
Fixed-T,Full,Fixed-50ep,4,1,68316,25000,0.9756209634976929,0.2743055555555556,4,0.892280759000414,21897.643084979853,2.9669808652967325e-05,0.25647049832319496,0.24251905240182625,50,0.31587245883223525,0.2476017963145168,0.0667062534097657
Fixed-T,Full,Fixed-200ep,4,1,188086,25000,0.971776503732555,0.2769097222222222,4,3.5582918160000645,87324.76117299988,7.790848422175178e-06,0.26245390146624503,0.2231649704310953,200,0.24287225660577605,0.24786413346041652,0.10174720607755
Fixed-T,Full,EarlyStopping,4,1,148208,25000,0.9599145554188717,0.2799479166666667,4,0.012000584999896091,294.5087905213539,0.0019277641453142418,0.29756675953934875,0.28712476659979064,1,0.7156969674204657,0.22647653836280432,0.08022570494295539
Fixed-T,Window-W,Fixed-50ep,4,1,86985,25000,0.9589287650509144,0.2834201388888889,4,0.5641843309999786,13845.762098709483,3.5408063837455555e-05,0.31002260182134145,0.22216191640682115,50,0.8320190879709148,0.272970993215224,0.08552835377051742
Fixed-T,Window-W,Fixed-200ep,4,1,135337,25000,0.9633765962141452,0.2782118055555556,4,2.365253267999833,58046.16018646941,7.98622284536648e-06,0.3017644784934465,0.19033347976706397,200,0.3309841327598498,0.23617893229273781,0.08097175696854017
Fixed-T,Window-W,EarlyStopping,4,1,131893,25000,0.9556345619322286,0.2816840277777778,4,0.008004613999901267,196.4428557209195,0.0027217846660173685,0.09671302101833795,0.39490006594158794,1,0.3339331690372825,0.24082193590864956,0.07721384754255892
Fixed-T,Reweighted-Full,Fixed-50ep,4,1,46315,25000,0.9552899310515499,0.2795138888888889,4,1.210632202999932,29710.370442340874,2.8862397576743868e-05,0.28567197540762723,0.2664578781583808,50,0.26766746668570685,0.266657179603191,0.08579293606329977
Fixed-T,Reweighted-Full,Fixed-200ep,4,1,148546,25000,0.9473619607215946,0.2803819444444444,4,3.771186625999917,92549.45588595535,6.899733678151324e-06,0.22178862486158435,0.24522114075737098,200,0.7142891154540258,0.22674364499548724,0.0760991329788262
Fixed-T,Reweighted-Full,EarlyStopping,4,1,205413,25000,0.1777682077948517,0.3637152777777778,4,0.00890348399980212,218.50220670331095,0.004187530997891932,0.22569988237509517,1.0195006210652044,1,0.2436368848552667,0.3206936741260867,0.27479281675672174
Fixed-T,Reweighted-Window,Fixed-50ep,4,1,95106,25000,0.1240796968106107,0.3441840277777778,4,0.6196715999997195,15207.486421531099,3.4087794803696125e-05,0.3062851846112683,0.23118963625091796,50,0.8235083732914803,0.328705276291725,0.148247306015929
Fixed-T,Reweighted-Window,Fixed-200ep,4,1,216754,25000,0.18028245510076332,0.3628472222222222,4,2.877293208000083,70612.23620938045,1.1498097206837332e-05,0.21055857716848267,0.28439318647608247,200,0.24343016354468797,0.32514467686944953,0.2832212546974109
Fixed-T,Reweighted-Window,EarlyStopping,4,1,179396,25000,0.9565733758281466,0.2803819444444444,4,0.00865826700010075,212.48428657708786,0.0025099361141461256,0.30792317649827355,0.3493796684494006,1,0.2718138957714904,0.2341392999755842,0.10567585179486116
Threshold-delta,Full,Fixed-50ep,4,1,113320,25000,0.13576937016921767,0.3402777777777778,2,0.3700609649999933,9081.741200304548,3.8111743642278555e-05,0.6520707422451231,0.11046913793594723,50,0.7714886131774229,0.3108163135991652,0.20004636023627853
Threshold-delta,Full,Fixed-200ep,4,1,224863,25000,0.208739426825528,0.3415798611111111,0,0.26479862099995444,6498.476666187041,0.0,0.0016350858988036204,0.013052392664363333,200,0.24615590725828065,0.2699993503369676,0.22147062810699794
Threshold-delta,Full,EarlyStopping,4,1,96818,25000,0.1254325716034067,0.34375,2,0.006031658999972933,148.024166899751,0.0015272725530524976,0.3666870180146178,0.20802987885040117,1,0.7922166917974544,0.3554096264222907,0.19090542364161814
Threshold-delta,Window-W,Fixed-50ep,4,1,103115,25000,0.1117724965227295,0.3454861111111111,1,0.1584660719997828,3888.9480140951387,1.5365996676524958e-05,0.2993563369135171,0.013262695090219483,50,0.852936067220002,0.3289421421512993,0.19997782295998914
Threshold-delta,Window-W,Fixed-200ep,4,1,179856,25000,0.9657737488890065,0.2795138888888889,2,1.1668233509999482,28635.24851980494,6.2140255323504565e-06,0.25671256691035094,0.06544460095376044,200,0.2753441632128542,0.23170686292793816,0.10536832967130617
Threshold-delta,Window-W,EarlyStopping,4,1,199692,25000,0.19435503060497958,0.3285590277777778,1,0.0054286140000385785,133.22471724274223,0.0006801328597901539,0.34588653622033194,0.016371051362440783,1,0.2169393664117757,0.2509171841667576,0.10671230390113437
Threshold-delta,Reweighted-Full,Fixed-50ep,4,1,80268,25000,0.9493392317008726,0.2825520833333333,0,0.07463346200006526,1831.5949286014777,0.0,0.18520456595664678,0.05572569605270257,50,0.7166249565822352,0.28186739321614346,0.08293895832583952
Threshold-delta,Reweighted-Full,Fixed-200ep,4,1,4224,25000,0.9369889206309475,0.28125,1,0.665136007000001,16323.237655120078,3.320881526848814e-06,0.2522767288881571,0.08869205183886612,200,0.2947993509244275,0.2477927096088381,0.07312267514208659
Threshold-delta,Reweighted-Full,EarlyStopping,4,1,130241,25000,0.9530825139179391,0.2786458333333333,1,0.004590146000055029,112.64770399145891,0.0012937653436609895,0.20863307231925818,0.13330150445564304,1,0.3385704744974817,0.24292479185844673,0.08358649883382609
Threshold-delta,Reweighted-Window,Fixed-50ep,4,1,64087,25000,0.9460271653443693,0.2795138888888889,2,0.2821169399999235,6923.489045382557,1.912817588132756e-05,0.2657563450899177,0.11104200126708283,50,0.2983052960980972,0.24638113886922178,0.06752602066841959
Threshold-delta,Reweighted-Window,Fixed-200ep,4,1,186114,25000,0.9837435919872775,0.2747395833333333,1,0.8387520430001132,20583.984008564315,7.166619871660842e-06,0.32199552617955235,0.00591489898122062,200,0.24399924993686947,0.23802488984832829,0.10542083621222707
Threshold-delta,Reweighted-Window,EarlyStopping,4,1,43309,25000,0.9519434346833331,0.2799479166666667,0,0.0024893790000533045,61.09235495280472,0.0,0.12998338419416616,0.2319134284250444,1,0.23447304474599592,0.2828707475287518,0.07826662072091049
ADWIN,Full,Fixed-50ep,4,1,104342,25000,0.12291663579964948,0.3420138888888889,0,0.06244749600000432,1532.536665354864,0.0,0.35538436407847057,0.008266237892332946,50,0.8622009770121097,0.3124494934343225,0.20092461543836426
ADWIN,Full,Fixed-200ep,4,1,35448,25000,0.9754806053186638,0.2777777777777778,0,0.3573768139999629,8770.456877928471,0.0,0.006531550737059267,0.09872971302920763,200,0.23792916400684666,0.23551505777706713,0.08008039700545333
ADWIN,Full,EarlyStopping,4,1,53753,25000,0.9618220818797938,0.2816840277777778,0,0.0014711520000219025,36.10383962142452,0.0,0.30760639866961853,0.08124942801570893,1,0.27529855112726254,0.26765262600819023,0.08552679428654522
ADWIN,Window-W,Fixed-50ep,4,1,53807,25000,0.9615140719826206,0.2816840277777778,0,0.06641531799982658,1629.9117898326951,0.0,0.2862331705563427,0.21421986695528394,50,0.27576561173112624,0.2677287426838708,0.08460546223092061
ADWIN,Window-W,Fixed-200ep,4,1,58260,25000,0.9593993061127114,0.2821180555555556,0,0.25501064299987775,6258.267912824003,0.0,0.16599097415486935,0.2966378091746388,200,0.300759832411341,0.2727163313563547,0.08887148915350157
ADWIN,Window-W,EarlyStopping,4,1,110852,25000,0.13263353994064975,0.3415798611111111,0,0.0014079200000196579,34.55205028423233,0.0,0.1637707294948591,0.4111607634717559,1,0.7460027022154141,0.31908787738596606,0.19858035276550726
ADWIN,Reweighted-Full,Fixed-50ep,4,1,162663,25000,0.9489006200476314,0.2847222222222222,0,0.07455050299995492,1829.5590149534703,0.0,0.07471764250902257,0.05831367819391939,50,0.7470933034161058,0.2475746124508765,0.0657964342778006
ADWIN,Reweighted-Full,Fixed-200ep,4,1,96046,25000,0.12137152240958701,0.3441840277777778,0,0.4088928129999658,10034.721458206976,0.0,0.3643092677879572,0.5495458817855258,200,0.8214171189451288,0.348080505735971,0.1838473327504398
ADWIN,Reweighted-Full,EarlyStopping,4,1,161364,25000,0.9457681751494139,0.28515625,0,0.0016159449999122444,39.657233999617944,0.0,0.21653759545061638,0.015271673565678972,1,0.7382802417375687,0.24351464247581459,0.0689668835136233
ADWIN,Reweighted-Window,Fixed-50ep,4,1,165133,25000,0.94354570759602,0.2864583333333333,0,0.06568320500014124,1611.9448562153625,0.0,0.2128996216047225,0.4002483737756732,50,0.752158483708468,0.2377623684579821,0.0730210303014349
ADWIN,Reweighted-Window,Fixed-200ep,4,1,67530,25000,0.9592639004016282,0.2738715277777778,0,0.2631846039998891,6458.866747622715,0.0,0.08658824959329875,0.028027317155535646,200,0.3143903136829201,0.2455736640470633,0.0629851321340776
ADWIN,Reweighted-Window,EarlyStopping,4,1,55000,25000,0.9463637022575931,0.2821180555555556,0,0.001636876000020493,40.17090591863989,0.0,0.29700101626027303,0.008399613945658645,1,0.2991222056049594,0.26964150812436627,0.09073885154519525
Fixed-T,Full,Fixed-50ep,5,2,90528,25000,0.21036848562062238,0.3658854166666667,4,1.1746399160001602,28827.076426883126,5.1505228975451944e-05,0.9232293753953824,0.1502954708708721,50,0.9258395669427089,0.40755154098888274,0.34672953093843134
Fixed-T,Full,Fixed-200ep,5,2,180975,25000,0.9653128004530281,0.2777777777777778,4,3.551535225000407,87158.9463028603,7.328420182580881e-06,0.30186188550921667,0.1690506263691887,200,0.2933748527832938,0.25683583749020417,0.1054156787710841
Fixed-T,Full,EarlyStopping,5,2,193184,25000,0.956650709712043,0.2829861111111111,4,0.008334534000141502,204.53948936339592,0.002715706575267822,0.23913827358406448,0.22867336109546466,1,0.2577893742179696,0.23335963546554933,0.10226760504184475
Fixed-T,Window-W,Fixed-50ep,5,2,205013,25000,0.9438820992913848,0.2803819444444444,4,0.5860801849999007,14383.11269278511,3.976908302168257e-05,0.2465046076266416,0.28534891932466055,50,0.32222768071705565,0.24021954112636193,0.07007499697907058
Fixed-T,Window-W,Fixed-200ep,5,2,205975,25000,0.9403962469106409,0.2825520833333333,4,2.9415843729998414,72190.01872960356,6.358285326958056e-06,0.2542181283290664,0.1404519349321065,200,0.31636827665257244,0.233852533653333,0.0648171714480468
Fixed-T,Window-W,EarlyStopping,5,2,106311,25000,0.20112947240735132,0.3506944444444444,4,0.008532874999900741,209.40701606733538,0.0032986427926174917,0.16154702253182243,0.010176349281956772,1,0.298930154775849,0.31752582346696795,0.2861248328297762
Fixed-T,Reweighted-Full,Fixed-50ep,5,2,96776,25000,0.2269766253872152,0.3550347222222222,4,0.9067700790001254,22253.22842591355,5.5497609883714664e-05,0.839968699496811,0.28485319725163627,50,0.29777564868308176,0.3649585700984916,0.3025195460295733
Fixed-T,Reweighted-Full,Fixed-200ep,5,2,36536,25000,0.9589943202616837,0.27734375,4,4.627095506999922,113554.48933573962,7.454280997986341e-06,0.2129095329033181,0.25631010403669247,200,0.2609540353190272,0.231825650504551,0.10296219038981362
Fixed-T,Reweighted-Full,EarlyStopping,5,2,221375,25000,0.954082209862161,0.2790798611111111,4,0.010696152000036818,262.496435697983,0.002291580983794249,0.27621993866939143,0.24842863676396867,1,0.25108902318236054,0.23677351931909077,0.0627618969765909
Fixed-T,Reweighted-Window,Fixed-50ep,5,2,99904,25000,0.16936929083478117,0.3402777777777778,4,0.600991398999895,14749.051819951112,5.401979325823778e-05,0.29121783583464445,0.10963501695434617,50,0.2961386166854329,0.32265246872802505,0.28025854380538434
Fixed-T,Reweighted-Window,Fixed-200ep,5,2,76391,25000,0.14903206354551846,0.3537326388888889,4,2.507209419000219,61529.934880665765,1.1955697111784354e-05,0.5348131741927811,0.0025218295445313945,200,0.8708649493892772,0.3917868075988833,0.22388079173788933
Fixed-T,Reweighted-Window,EarlyStopping,5,2,203436,25000,0.9307044415158388,0.2808159722222222,4,0.012242367999988346,300.4424361666629,0.0019663454804234636,0.03996655926195794,0.04780206853122967,1,0.323217404358811,0.23691484388639902,0.06909319497333903
Threshold-delta,Full,Fixed-50ep,5,2,55847,25000,0.29999253270027226,0.2986111111111111,1,0.1389416889999211,3409.7961708296025,9.409700439042939e-06,0.33727073501580085,0.041254335843736396,50,0.2616942649104909,0.2867749314355936,0.10097378865702976
Threshold-delta,Full,Fixed-200ep,5,2,6340,25000,0.9620026394025106,0.2825520833333333,2,1.21038072500005,29704.198869739324,5.918135508907704e-06,0.31347346070201954,0.06536850076639784,200,0.5456696492105639,0.2657909749165685,0.09710427681610335
Threshold-delta,Full,EarlyStopping,5,2,171215,25000,0.9754765820789879,0.2769097222222222,1,0.0027239969999754976,66.85016287568702,0.0007933329194783254,0.25402257792793853,0.25467767573359995,1,0.7637122409659837,0.2654753467048117,0.08409843591545162
Threshold-delta,Window-W,Fixed-50ep,5,2,115206,25000,0.1693694739824631,0.3532986111111111,3,0.43166329299992867,10593.536426347095,4.4842686392761695e-05,0.5859308673744008,0.0017894008400742576,50,0.26185365552061396,0.36612010312365717,0.27263665225231604
Threshold-delta,Window-W,Fixed-200ep,5,2,195733,25000,0.950150317611751,0.2838541666666667,2,1.5231302600002437,37379.44864213128,3.486408948580524e-06,0.3693585311160128,0.09141876522621233,200,0.31437682243623544,0.22447637179167085,0.10385814342486814
Threshold-delta,Window-W,EarlyStopping,5,2,5332,25000,0.9652011973447951,0.2829861111111111,2,0.004385367999702794,107.62220555037122,0.0018898385100383753,0.33134621317257096,0.0605000813712544,1,0.5588411740559822,0.2741475833377316,0.09432150268381502
Threshold-delta,Reweighted-Full,Fixed-50ep,5,2,71065,25000,0.3095424072403893,0.2994791666666667,0,0.06898096500003703,1692.875853246542,0.0,0.21255504418766674,0.16177321238860934,50,0.8663843031455575,0.31168807266512993,0.07986619837029628
Threshold-delta,Reweighted-Full,Fixed-200ep,5,2,196498,25000,0.936844409727925,0.2825520833333333,3,1.4808887270000923,36342.79061306435,5.3307122942644695e-06,0.3521428506287098,0.07247884189262517,200,0.3124237319482577,0.2230336122909974,0.09494708322020114
Threshold-delta,Reweighted-Full,EarlyStopping,5,2,154640,25000,0.20760477247416087,0.3576388888888889,1,0.0033608689998345653,82.4797677988665,0.003916272943507206,0.14436479944271524,0.901680072603214,1,0.7575996824538742,0.3071138439102372,0.2515170723730728
Threshold-delta,Reweighted-Window,Fixed-50ep,5,2,70327,25000,0.30781509168646315,0.2999131944444444,0,0.10668707199988603,2618.2290729346187,0.0,0.13434270388056957,0.26429848937991657,50,0.8643628138895123,0.30615120758554737,0.07849990847155934
Threshold-delta,Reweighted-Window,Fixed-200ep,5,2,45782,25000,0.9381228925223541,0.2808159722222222,1,0.8359422480000376,20515.028259566046,7.675268406563565e-06,0.2522452847712285,0.15393011453605704,200,0.23200455201034442,0.2689597375188682,0.07941817712267503
Threshold-delta,Reweighted-Window,EarlyStopping,5,2,189398,25000,0.9465518021432111,0.2808159722222222,2,0.005728962000148385,140.59561843202698,0.0014002270170357847,0.18004994100582652,0.05923604832216266,1,0.2740775226250073,0.23008331916682803,0.09837218842763912
ADWIN,Full,Fixed-50ep,5,2,215469,25000,0.958696649446923,0.2816840277777778,0,0.06226170400009323,1527.97710620147,0.0,0.2545863976931521,0.2779793002957561,50,0.3060688802237364,0.2401117024533934,0.07092822615151659
ADWIN,Full,Fixed-200ep,5,2,50304,25000,0.9619107383728509,0.2808159722222222,0,0.2623440990000745,6438.23974394542,0.0,0.2750729918118185,0.5007203725305478,200,0.2451926797213361,0.2737060156539281,0.09062215966818807
ADWIN,Full,EarlyStopping,5,2,103719,25000,0.24699718529619438,0.3519965277777778,0,0.0015564889999950537,38.19811224638665,0.0,0.803092534035944,0.006216664181882523,1,0.30177981744495336,0.3572638212780992,0.32519175054439836
ADWIN,Window-W,Fixed-50ep,5,2,143817,25000,0.16384103141517142,0.3624131944444444,0,0.06235521200005678,1530.2719049944933,0.0,0.27961796504189435,0.2983849685360119,50,0.290009679167472,0.3169792958481779,0.23576603370640728
ADWIN,Window-W,Fixed-200ep,5,2,133884,25000,0.17317389924378832,0.3263888888888889,0,0.24873541299984936,6104.266220609192,0.0,0.3091369672209673,0.3453873494162234,200,0.36941184320164133,0.29864292071834947,0.18623872988212034
ADWIN,Window-W,EarlyStopping,5,2,19026,25000,0.9749144299618864,0.27734375,0,0.0015262289998645429,37.4554954456482,0.0,0.33772220666616426,0.2385709146821409,1,0.5046909753566344,0.22354837002417513,0.07391807754856325
ADWIN,Reweighted-Full,Fixed-50ep,5,2,166549,25000,0.14633318462086367,0.3450520833333333,0,0.0648504440000579,1591.507899606162,0.0,0.8175806084903376,0.021290386388693044,50,0.7765493181389899,0.29647372303043895,0.1442505522171854
ADWIN,Reweighted-Full,Fixed-200ep,5,2,113774,25000,0.17208644882791133,0.3407118055555556,0,0.27612511500001347,6776.4424527577485,0.0,0.09194113063718658,0.20794098809554865,200,0.24750371478483318,0.35822521873747365,0.26028782289540536
ADWIN,Reweighted-Full,EarlyStopping,5,2,178469,25000,0.951265347409523,0.2790798611111111,0,0.0020869299999048962,51.215772412765034,0.0,0.21056335877717902,0.47440363684593356,1,0.4874178026470726,0.2770152177423264,0.09629758469611978
ADWIN,Reweighted-Window,Fixed-50ep,5,2,78074,25000,0.1460211564738132,0.3537326388888889,0,0.0639949549999983,1570.5131705396993,0.0,0.3355621981746029,0.44907941636829973,50,0.8800757357099942,0.3734552133866811,0.21889355490009865
ADWIN,Reweighted-Window,Fixed-200ep,5,2,79796,25000,0.14041602508618037,0.3559027777777778,0,0.26212551700018594,6432.875478751892,0.0,0.33061455190897,0.5365702724284214,200,0.8768454124120068,0.3694727349754929,0.2368323278802552
ADWIN,Reweighted-Window,EarlyStopping,5,2,62325,25000,0.2940125284750287,0.30078125,0,0.0017336519999844313,42.54590536251041,0.0,0.1678458196747625,0.33695920491493914,1,0.23820154816658115,0.29111273957455136,0.098479769352068
Fixed-T,Full,Fixed-50ep,6,0,38544,25000,0.9582533612297448,0.2782118055555556,4,0.8599739049998334,21104.79402825942,3.0175923782634414e-05,0.2379081453744716,0.2713894374286838,50,0.28384621585904907,0.2582080674625135,0.08814715936791233
Fixed-T,Full,Fixed-200ep,6,0,24596,25000,0.9810783522716154,0.2769097222222222,4,4.657220362000089,114293.78951242329,6.1839755332381015e-06,0.2508667437647587,0.27638975978996433,200,0.26111292422236887,0.2427106247262907,0.08101708100393971
